min_x,min_y,min_z,25%_x,25%_y,25%_z,50%_x,50%_y,50%_z,75%_x,75%_y,75%_z,max_x,max_y,max_z,mean_x,mean_y,mean_z,machine,process_name,label
-2219.0,-40.0,-9.0,25.0,2201.0,-4.8963145380434785,-1138.0,-3.0,31.0,74.0,1202.0,34.96672610960145,-1983.0,-1044.0,-1015.0,-985.0,-107.0,-1013.7913694519928,M01,OP13,good
-2039.0,-46.0,-11.0,29.0,2061.0,-5.74374708488806,-812.0,-9.0,25.0,68.0,886.0,30.218618819962686,-1684.0,-1073.0,-1016.0,-958.0,-347.0,-1015.4626574160447,M01,OP13,good
-2268.0,-5.0,9.0,25.0,2041.0,5.834515151515151,-938.0,5.0,33.0,60.0,845.0,30.75078787878788,-2168.0,-1054.0,-1038.0,-1020.0,-80.0,-1037.9480303030302,M01,OP13,good
-4349.0,-121.0,-11.0,126.0,4290.0,-0.05184397977941176,-3946.0,-9.0,29.0,81.0,5492.0,71.18903664981617,-3544.0,-1056.0,-1013.0,-970.0,2127.0,-1008.6509794347427,M01,OP13,good
-1926.0,-33.0,-11.0,13.0,1973.0,-6.944321141098484,-1194.0,-9.0,23.0,68.0,1182.0,28.12039831912879,-1883.0,-1032.0,-1015.0,-995.0,-107.0,-1013.81396484375,M01,OP13,good
-4608.0,-126.0,-11.0,134.0,4025.0,-7.288301355698529,-3835.0,-13.0,29.0,83.0,5287.0,63.00262810202206,-3503.0,-1059.0,-1013.0,-968.0,2037.0,-1008.6473891314338,M01,OP13,good
-2047.0,-35.0,-11.0,13.0,2030.0,-7.083093979779412,-1005.0,-3.0,25.0,64.0,1089.0,28.967586741727942,-2067.0,-1042.0,-1016.0,-991.0,37.0,-1015.8313993566177,M01,OP13,good
-2010.0,-42.0,-11.0,21.0,1899.0,-6.728616153492647,-1159.0,-7.0,27.0,70.0,1161.0,30.479851217830884,-1973.0,-1067.0,-1016.0,-966.0,-99.0,-1015.9119514016544,M01,OP13,good
-4226.0,-91.0,-9.0,99.0,4686.0,5.284331617999043,-3634.0,-9.0,29.0,80.0,5676.0,89.12456617999042,-3831.0,-1050.0,-1013.0,-977.0,2605.0,-1006.6189414791767,M01,OP13,good
-2024.0,-44.0,-11.0,27.0,2121.0,-5.933710354477612,-1220.0,-9.0,25.0,70.0,1061.0,30.57442280783582,-2073.0,-1065.0,-1016.0,-966.0,48.0,-1015.8891528684702,M01,OP13,good
-2020.0,-42.0,-11.0,23.0,2018.0,-6.413430606617647,-1040.0,-9.0,25.0,70.0,1202.0,29.379581227022058,-2020.0,-1067.0,-1016.0,-966.0,101.0,-1015.8080623851102,M01,OP13,good
-4192.0,-91.0,-9.0,97.0,5098.0,4.6264792049632355,-3609.0,-9.0,29.0,80.0,5969.0,90.01805204503677,-3886.0,-1050.0,-1013.0,-977.0,2570.0,-1006.8589872472427,M01,OP13,good
-1959.0,-48.0,-9.0,33.0,2051.0,-4.766353777985074,-1077.0,-9.0,27.0,72.0,1175.0,30.79649603544776,-1975.0,-1056.0,-1016.0,-977.0,-72.0,-1015.8459217583955,M01,OP13,good
-1994.0,-31.0,-11.0,9.0,2084.0,-7.489085477941177,-1233.0,-3.0,23.0,60.0,1059.0,27.721062155330884,-1897.0,-1030.0,-1015.0,-997.0,-134.0,-1013.7686408547794,M01,OP13,good
-2098.0,-33.0,-11.0,11.0,2022.0,-7.790694962686567,-1288.0,-5.0,23.0,66.0,1247.0,28.24532124533582,-1965.0,-1032.0,-1015.0,-995.0,-158.0,-1013.8796933302239,M01,OP13,good
-2006.0,-46.0,-11.0,29.0,2043.0,-5.611386427238806,-1038.0,-7.0,25.0,66.0,979.0,30.151935634328357,-1614.0,-1071.0,-1015.0,-960.0,-322.0,-1015.3720265858209,M01,OP13,good
-1934.0,-42.0,-11.0,23.0,1985.0,-6.195399953358209,-1054.0,-11.0,25.0,70.0,1083.0,29.758074860074625,-2045.0,-1065.0,-1016.0,-966.0,9.0,-1015.6744257229477,M01,OP13,good
-2055.0,-33.0,-11.0,9.0,2008.0,-7.7191289645522385,-1177.0,-5.0,23.0,64.0,1208.0,27.94152285447761,-1912.0,-1030.0,-1015.0,-997.0,-148.0,-1013.5500961986941,M01,OP13,good
-1934.0,-62.0,-9.0,60.0,2137.0,-2.3122721195916385,-1087.0,-11.0,27.0,76.0,1143.0,29.341000243072436,-1887.0,-1044.0,-1013.0,-983.0,-113.0,-1013.7135847107438,M01,OP13,good
-1932.0,-37.0,-11.0,15.0,2012.0,-6.81513817630597,-987.0,-3.0,25.0,66.0,1155.0,30.130494986007463,-2073.0,-1044.0,-1016.0,-989.0,21.0,-1015.682369402985,M01,OP13,good
-2018.0,-46.0,-11.0,33.0,2117.0,-4.841466567095588,-1067.0,-7.0,27.0,72.0,1046.0,31.229161879595587,-2186.0,-1052.0,-1016.0,-979.0,-9.0,-1015.7851706112133,M01,OP13,good
-4616.0,-130.0,-9.0,134.0,4110.0,-7.484579057835821,-4023.0,-15.0,29.0,85.0,5328.0,61.51523145988806,-3736.0,-1059.0,-1013.0,-966.0,2592.0,-1008.6043318563433,M01,OP13,good
-1940.0,-33.0,-11.0,13.0,2201.0,-6.698888442095588,-1091.0,-5.0,21.0,62.0,1108.0,27.077521829044116,-1858.0,-1032.0,-1015.0,-997.0,-179.0,-1013.8707059972427,M01,OP13,good
-1952.0,-46.0,-11.0,27.0,2053.0,-6.017942513992537,-1134.0,-9.0,25.0,70.0,1110.0,30.309628614738806,-2084.0,-1063.0,-1016.0,-968.0,19.0,-1016.0298944729477,M01,OP13,good
-2018.0,-42.0,-11.0,23.0,2020.0,-6.289033348880597,-1116.0,-9.0,25.0,72.0,1114.0,30.41318796641791,-2076.0,-1067.0,-1016.0,-964.0,-42.0,-1016.1201609141791,M01,OP13,good
-2123.0,-33.0,-11.0,11.0,1983.0,-7.919519761029412,-1196.0,-5.0,23.0,64.0,1272.0,27.30088177849265,-1885.0,-1030.0,-1015.0,-997.0,-99.0,-1013.7824850643383,M01,OP13,good
-1889.0,-35.0,-11.0,17.0,1979.0,-6.2695168887867645,-1065.0,-13.0,25.0,78.0,1169.0,30.468879250919116,-1871.0,-1034.0,-1015.0,-993.0,-195.0,-1013.7055089613971,M01,OP13,good
-2043.0,-46.0,-11.0,29.0,2168.0,-5.682789522058823,-1159.0,-9.0,25.0,70.0,1200.0,30.27870806525735,-2149.0,-1067.0,-1016.0,-966.0,0.0,-1015.8707347196691,M01,OP13,good
-2065.0,-42.0,-11.0,25.0,1955.0,-6.022869053171642,-1122.0,-9.0,27.0,70.0,1163.0,31.04836170708955,-2000.0,-1065.0,-1016.0,-966.0,-13.0,-1015.749271222015,M01,OP13,good
-1989.0,-66.0,-11.0,66.0,2039.0,-2.5083927762681157,-1134.0,-5.0,25.0,68.0,1093.0,29.08000735960145,-1924.0,-1042.0,-1013.0,-985.0,-197.0,-1013.4030938632246,M01,OP13,good
-2026.0,-35.0,-11.0,13.0,1909.0,-6.992945429104478,-1005.0,-1.0,25.0,66.0,1028.0,30.303448577425375,-2069.0,-1042.0,-1016.0,-991.0,40.0,-1015.6775011660447,M01,OP13,good
-2260.0,-40.0,-9.0,25.0,2104.0,-4.933830492424242,-1128.0,-5.0,29.0,74.0,1280.0,34.067368016098484,-2008.0,-1044.0,-1015.0,-983.0,-60.0,-1013.813417376894,M01,OP13,good
-2254.0,-5.0,9.0,25.0,1991.0,5.556833267211914,-979.0,5.0,33.0,60.0,915.0,30.72101593017578,-2141.0,-1054.0,-1038.0,-1020.0,-81.0,-1037.7384033203125,M01,OP13,good
-1924.0,-44.0,-9.0,33.0,2037.0,-4.940298507462686,-1192.0,-19.0,27.0,85.0,1218.0,31.23672166511194,-1838.0,-1040.0,-1015.0,-987.0,-220.0,-1014.3604098647388,M01,OP13,good
-1965.0,-66.0,-9.0,64.0,2100.0,-2.493630480410448,-1120.0,-25.0,25.0,87.0,1175.0,29.680634911380597,-1953.0,-1046.0,-1015.0,-983.0,-113.0,-1014.130611590485,M01,OP13,good
-2149.0,-5.0,9.0,25.0,1942.0,5.842560606060606,-845.0,3.0,33.0,60.0,894.0,30.56801515151515,-2199.0,-1056.0,-1038.0,-1020.0,-158.0,-1037.7555303030304,M01,OP13,good
-2102.0,-42.0,-9.0,29.0,2119.0,-4.265711167279412,-1087.0,-5.0,29.0,72.0,1180.0,34.332591337316174,-2006.0,-1044.0,-1015.0,-985.0,-40.0,-1013.6505485983456,M01,OP13,good
-2379.0,-5.0,9.0,25.0,2108.0,5.481287878787879,-946.0,5.0,33.0,60.0,921.0,31.222227272727274,-2082.0,-1054.0,-1038.0,-1020.0,-193.0,-1037.7263030303031,M01,OP13,good
-2215.0,-60.0,-7.0,58.0,2192.0,-0.9732101212686567,-2574.0,-19.0,29.0,89.0,2711.0,35.659208838619406,-1758.0,-1061.0,-1013.0,-968.0,-370.0,-1013.5614214085821,M01,OP14,good
-1901.0,-42.0,9.0,48.0,2684.0,2.310439348220825,-1138.0,-58.0,33.0,109.0,1382.0,30.245908737182617,-1786.0,-1134.0,-1040.0,-942.0,-245.0,-1037.2396240234375,M01,OP14,good
-2010.0,-62.0,-7.0,60.0,2088.0,-1.1593299278846154,-2523.0,-21.0,29.0,91.0,2859.0,35.51769831730769,-1797.0,-1063.0,-1015.0,-966.0,-482.0,-1013.443359375,M01,OP14,good
-1821.0,-52.0,-11.0,37.0,1996.0,-5.556537050189394,-1992.0,-31.0,25.0,99.0,2135.0,32.303104285037875,-1782.0,-1071.0,-1015.0,-958.0,-472.0,-1014.2634055397727,M01,OP14,good
-2209.0,-66.0,-7.0,66.0,2199.0,-0.8627471923828125,-2602.0,-25.0,31.0,97.0,2602.0,36.31288146972656,-1748.0,-1067.0,-1015.0,-962.0,-204.0,-1013.4673004150391,M01,OP14,good
-2094.0,-68.0,-11.0,68.0,1944.0,-3.4890594482421875,-1842.0,-72.0,23.0,142.0,2301.0,32.229278564453125,-2082.0,-1139.0,-1013.0,-884.0,-267.0,-1013.888671875,M01,OP14,good
-1871.0,-44.0,9.0,50.0,2119.0,1.9788734912872314,-983.0,-58.0,33.0,109.0,1278.0,30.214815139770508,-1965.0,-1136.0,-1040.0,-938.0,-236.0,-1037.1927490234375,M01,OP14,good
-2172.0,-60.0,-7.0,58.0,1950.0,-1.275574615036232,-2512.0,-17.0,31.0,89.0,2479.0,35.87368376358695,-2002.0,-1061.0,-1013.0,-968.0,-279.0,-1013.4187613224638,M01,OP14,good
-1938.0,-42.0,9.0,48.0,2728.0,2.2327120304107666,-1114.0,-52.0,33.0,101.0,1212.0,30.78345489501953,-1858.0,-1136.0,-1040.0,-938.0,-249.0,-1037.1995849609375,M01,OP14,good
-1994.0,-64.0,-11.0,60.0,2231.0,-3.5998046875,-1778.0,-39.0,27.0,105.0,2024.0,32.872506009615385,-2057.0,-1126.0,-1009.0,-897.0,-130.0,-1013.5550480769231,M01,OP14,good
-1918.0,-48.0,-11.0,35.0,1975.0,-4.536430027173913,-2315.0,-25.0,27.0,89.0,2305.0,32.73444576539855,-1805.0,-1067.0,-1011.0,-960.0,-458.0,-1013.2052055027174,M01,OP14,good
-2039.0,-58.0,-11.0,46.0,2049.0,-5.275128571428572,-1756.0,-39.0,19.0,103.0,1803.0,29.659014285714285,-1994.0,-1110.0,-1011.0,-915.0,-396.0,-1013.6226142857142,M01,OP14,good
-1961.0,-60.0,-11.0,46.0,2073.0,-5.341183035714286,-1887.0,-48.0,21.0,121.0,1877.0,32.790806361607146,-1977.0,-1112.0,-1013.0,-907.0,-238.0,-1013.5238699776786,M01,OP14,good
-1844.0,-48.0,-13.0,33.0,1909.0,-5.585272305253623,-1920.0,-21.0,25.0,78.0,1912.0,29.935900701992754,-1801.0,-1063.0,-1013.0,-966.0,-359.0,-1013.4345703125,M01,OP14,good
-1885.0,-48.0,-11.0,33.0,2108.0,-4.8927338088768115,-2153.0,-23.0,27.0,85.0,2346.0,32.265101336050726,-1856.0,-1067.0,-1011.0,-962.0,-462.0,-1013.0900560461956,M01,OP14,good
-1961.0,-60.0,-11.0,54.0,2018.0,-3.4618291440217392,-1856.0,-39.0,29.0,109.0,2143.0,34.052168251811594,-1918.0,-1114.0,-1009.0,-905.0,-230.0,-1013.0210597826087,M01,OP14,good
-1955.0,-62.0,-11.0,58.0,2106.0,-3.1180739182692307,-1891.0,-42.0,31.0,115.0,2205.0,34.726727764423075,-1971.0,-1128.5,-1007.0,-899.0,-191.0,-1013.157647235577,M01,OP14,good
-1918.0,-62.0,-11.0,54.0,2037.0,-4.501742788461539,-1981.0,-35.0,25.0,97.0,2084.0,30.41271033653846,-1985.0,-1116.0,-1009.0,-907.0,-310.0,-1013.5806790865385,M01,OP14,good
-2236.0,-56.0,-7.0,56.0,2186.0,-1.3269330193014706,-2305.0,-40.0,33.0,115.0,2436.0,37.52167107077206,-1936.0,-1145.0,-1013.0,-880.0,-283.0,-1013.3201545266544,M01,OP14,good
-1838.0,-68.0,-11.0,66.0,2049.0,-3.597076416015625,-1881.0,-70.0,21.0,142.0,2158.0,32.303497314453125,-2174.0,-1143.0,-1013.0,-878.0,-234.0,-1014.127685546875,M01,OP14,good
-2012.0,-64.0,-11.0,62.0,2297.0,-2.731129807692308,-1895.0,-40.0,31.0,117.0,2178.0,35.589453125,-2047.0,-1128.0,-1007.0,-903.0,-167.0,-1013.1748046875,M01,OP14,good
-2156.0,-76.0,-7.0,80.0,2073.0,-0.6644810267857143,-2227.0,-23.0,31.0,99.0,2518.0,36.752170138888886,-1653.0,-1073.0,-1015.0,-958.0,-429.0,-1013.7425595238095,M01,OP14,good
-1887.0,-46.0,9.0,50.0,2135.0,1.8619599342346191,-944.0,-64.0,33.0,115.0,1177.0,30.365463256835938,-1879.0,-1141.0,-1038.0,-935.0,-259.0,-1037.0555419921875,M01,OP14,good
-2242.0,-78.0,-7.0,81.0,2065.0,-0.48218560987903225,-2416.0,-23.0,33.0,99.0,2453.0,37.275485131048384,-1747.0,-1075.0,-1015.0,-956.0,130.0,-1013.8404737903226,M01,OP14,good
-1932.0,-44.0,9.0,52.0,2090.0,2.0838425159454346,-1028.0,-60.0,33.0,111.0,1227.0,30.269121170043945,-1860.0,-1139.0,-1040.0,-936.0,-238.0,-1037.46728515625,M01,OP14,good
-2303.0,-56.0,-5.0,58.0,2231.0,-1.163858442164179,-2340.0,-40.0,35.0,115.0,2537.0,37.867216651119406,-2035.0,-1145.0,-1013.0,-880.0,-325.0,-1013.4310138759329,M01,OP14,good
-1950.0,-62.0,-11.0,60.0,2291.0,-3.058963660037879,-1926.0,-40.0,31.0,117.0,2149.0,35.25909978693182,-1967.0,-1122.0,-1007.0,-907.0,-220.0,-1012.9084842566288,M01,OP14,good
-2055.0,-76.0,1.0,78.0,2180.0,0.7937313318252563,-1659.0,-115.0,25.0,201.0,1528.0,31.155176162719727,-2931.0,-1321.0,-1075.0,-782.0,1145.0,-1037.468017578125,M01,OP14,bad
-2199.0,-29.0,5.0,33.0,2108.0,2.460781547053232,-1122.0,-40.0,13.0,52.0,1169.0,5.254277566539924,-2451.0,-1108.0,-1028.0,-958.0,126.0,-1032.0970175855514,M02,OP00,good
-2133.0,-31.0,5.0,35.0,2422.0,2.55416940004771,-1196.0,-42.0,9.0,52.0,1214.0,5.39568672471374,-2301.0,-1102.0,-1026.0,-964.0,68.0,-1031.4099251550572,M02,OP00,good
-2127.0,-52.0,-1.0,48.0,2073.0,0.2233438670411985,-1290.0,-89.0,5.0,83.0,1454.0,-0.34691376989700373,-1991.0,-1210.0,-1028.0,-862.0,-179.0,-1032.528126463015,M02,OP00,good
-2098.0,-29.0,5.0,33.0,2168.0,2.1202513716603053,-1028.0,-44.0,9.0,54.0,1069.0,4.606117306774809,-2418.0,-1098.0,-1028.0,-968.0,150.0,-1031.9263478053435,M02,OP00,good
-2047.0,-52.0,1.0,54.0,2018.0,0.027697207322761194,-1173.0,-81.0,5.0,83.0,1186.0,2.7770923215951493,-1893.0,-1200.0,-1028.0,-866.0,-228.0,-1031.405568592584,M02,OP00,good
-2221.0,-29.0,5.0,33.0,2315.0,2.3458303400383143,-1227.0,-44.0,11.0,54.0,1173.0,4.488962224616858,-2504.0,-1104.0,-1028.0,-962.0,138.0,-1032.0980827945402,M02,OP00,good
-2133.0,-37.0,5.0,40.0,2242.0,2.4730998031965647,-1325.0,-62.0,7.0,72.0,1249.0,6.5272468392175576,-2037.0,-1257.0,-1044.0,-804.0,105.0,-1031.150129711355,M02,OP00,good
-2045.0,-29.0,5.0,33.0,2172.0,2.246022930582061,-1282.0,-44.0,9.0,54.0,1071.0,4.58478202528626,-2443.0,-1098.0,-1026.0,-968.0,109.0,-1031.731009213979,M02,OP00,good
-2293.0,-39.0,5.0,42.0,2131.0,2.4010032972908744,-1307.0,-89.0,9.0,95.0,1362.0,4.826895942252852,-2141.0,-1284.0,-1036.0,-790.0,81.0,-1031.5280826699145,M02,OP00,good
-2121.0,-21.0,3.0,23.0,1953.0,1.1377772177419354,-1290.0,-138.0,3.0,132.0,1253.0,0.6141727570564516,-1729.0,-1052.0,-1032.0,-1013.0,-378.0,-1032.4066122731854,M02,OP00,good
-2088.0,-40.0,5.0,42.0,2119.0,1.7730945849236641,-1270.0,-81.0,9.0,87.0,1303.0,5.2509765625,-2100.0,-1272.0,-1034.0,-808.0,130.0,-1031.476230766937,M02,OP00,good
-2160.0,-52.0,5.0,44.0,2020.0,-1.6651471552958015,-1243.0,-95.0,5.0,89.0,1311.0,-0.7239533635496184,-2041.0,-1266.0,-1022.0,-790.0,152.0,-1032.4712547709923,M02,OP00,good
-2434.0,-39.0,5.0,42.0,2166.0,2.4890498752376424,-1229.0,-60.0,9.0,70.0,1212.0,6.6832187202946765,-2020.0,-1253.0,-1046.0,-812.0,-23.0,-1031.3269107949145,M02,OP00,good
-2076.0,-29.0,5.0,33.0,2211.0,2.2917424558683206,-1182.0,-46.0,9.0,56.0,1100.0,4.591010406727099,-2527.0,-1098.0,-1026.0,-968.0,54.0,-1031.8649063692749,M02,OP00,good
-2141.0,-54.0,7.0,44.0,1957.0,-1.858035925662879,-1259.0,-97.0,5.0,91.0,1286.0,-0.32288707386363635,-2121.0,-1270.0,-1022.0,-786.0,111.0,-1032.4942737926137,M02,OP00,good
-2123.0,-39.0,5.0,42.0,2141.0,2.220967060810811,-1350.0,-91.0,9.0,93.0,1274.0,4.306546362210424,-2289.0,-1282.0,-1036.0,-788.0,74.0,-1031.4670344172298,M02,OP00,good
-2155.0,-39.0,5.0,42.0,2078.0,2.397330480677481,-1358.0,-78.0,7.0,83.0,1426.0,4.938666656727099,-2153.0,-1274.0,-1040.0,-794.0,70.0,-1031.6241203482825,M02,OP00,good
-2096.0,-52.0,5.0,44.0,2016.0,-1.7181729403409092,-1138.0,-99.0,7.0,91.0,1210.0,-0.8954042376893939,-2053.0,-1264.0,-1024.0,-790.0,76.0,-1033.291855320786,M02,OP00,good
-2020.0,-31.0,3.0,35.0,2199.0,2.2291540004863815,-1130.0,-44.0,11.0,56.0,1050.0,4.7952258633268485,-2434.0,-1104.0,-1028.0,-962.0,74.0,-1032.1652822531614,M02,OP00,good
-2160.0,-54.0,1.0,52.0,2153.0,-0.8190396769662921,-1362.0,-85.0,5.0,81.0,1262.0,0.04408429892322097,-1953.0,-1202.0,-1032.0,-860.0,-152.0,-1032.4738193469102,M02,OP00,good
-2125.0,-31.0,5.0,35.0,2315.0,2.4958850190839694,-1005.0,-42.0,9.0,54.0,1321.0,5.389536617366412,-2295.0,-1100.0,-1026.0,-968.0,68.0,-1031.6511547292462,M02,OP00,good
-2030.0,-62.0,0.0,54.0,2114.0,-1.161410785346442,-1108.0,-89.0,3.0,83.0,1212.0,-0.486368357911985,-1840.0,-1208.0,-1030.0,-862.0,-95.0,-1032.9585491280432,M02,OP00,good
-2098.0,-29.0,5.0,33.0,2174.0,2.49112148139313,-1147.0,-40.0,9.0,52.0,1138.0,5.436355707299619,-2365.0,-1098.0,-1028.0,-970.0,76.0,-1031.7372226860687,M02,OP00,good
-2131.0,-64.0,-1.0,60.0,2149.0,-0.5201590401785714,-1212.0,-89.0,9.0,81.0,1235.0,-0.062742304981203,-1953.0,-1204.0,-1026.0,-876.0,-162.0,-1031.978343074483,M02,OP00,good
-2309.0,-31.0,5.0,35.0,2151.0,2.5080444803639845,-1042.0,-40.0,9.0,52.0,1208.0,5.161742696360153,-2332.0,-1102.0,-1026.0,-964.0,105.0,-1031.806737907088,M02,OP00,good
-2127.0,-52.0,0.0,50.0,2074.0,-0.9949818586142322,-1393.0,-85.0,5.0,80.0,1120.0,-0.934113120318352,-1977.0,-1206.0,-1030.0,-862.0,-148.0,-1033.1130581402153,M02,OP00,good
-2564.0,-138.0,3.0,122.0,2256.0,-4.8788846153846155,-1963.0,-210.0,3.0,204.0,1903.0,-2.37645,-3253.0,-1598.0,-1016.0,-484.0,1098.0,-1028.5442076923077,M02,OP00,bad
-1905.0,-25.0,9.0,52.0,1944.0,17.175561904907227,-878.0,-68.0,3.0,93.0,944.0,15.193350791931152,-1844.0,-1130.0,-1050.0,-974.0,-347.0,-1049.5245361328125,M02,OP01,good
-1854.0,-56.0,9.0,60.0,1924.0,2.175267269736842,-1116.0,-191.0,0.0,216.0,1098.0,5.1649020010964914,-1784.0,-1171.0,-1036.0,-897.0,-179.0,-1031.462068256579,M02,OP01,good
-1758.0,-39.0,3.0,35.0,1899.0,-0.4641154661016949,-790.0,-56.0,7.0,58.0,819.0,0.6641452595338984,-1827.0,-1143.0,-1028.0,-921.0,-345.0,-1032.7061374470338,M02,OP01,good
-1850.0,-37.0,3.0,35.0,2002.0,-0.535404528601695,-862.0,-58.0,5.0,56.0,1052.0,-0.5598020391949152,-1830.0,-1145.0,-1030.0,-923.0,-314.0,-1033.4877184851696,M02,OP01,good
-2084.0,-23.0,9.0,50.0,1834.0,16.680334091186523,-1108.0,-68.0,1.0,97.0,909.0,15.28320026397705,-1897.0,-1126.0,-1052.0,-976.0,-343.0,-1049.3726806640625,M02,OP01,good
-1885.0,-56.0,9.0,56.0,1821.0,1.6898032134433962,-1192.0,-201.0,-3.0,222.0,1280.0,4.725401680424528,-1827.0,-1180.0,-1036.0,-888.0,-255.0,-1031.4746830778302,M02,OP01,good
-1926.0,-44.0,5.0,46.0,1830.0,1.9082584021226414,-870.0,-103.0,1.0,107.0,759.0,3.497365123820755,-2582.0,-1110.0,-1030.0,-948.0,70.0,-1031.8021816037735,M02,OP01,good
-1897.0,-44.0,5.0,40.0,1955.0,-0.20397755456349206,-1011.0,-72.0,5.0,68.0,1100.0,1.1008184523809523,-1727.0,-1120.0,-1032.0,-954.0,-329.0,-1032.7149832589287,M02,OP01,good
-2135.0,-128.0,7.0,130.0,2090.0,-0.8814174107142857,-1354.0,-193.0,3.0,193.0,1514.0,1.9947606646825398,-2603.0,-1235.0,-1036.0,-845.0,628.0,-1032.5294363839287,M02,OP01,good
-1930.0,-40.0,7.0,42.0,1871.0,1.714001885775862,-817.0,-101.0,3.0,103.0,1054.0,3.4980132004310347,-2373.0,-1102.0,-1032.0,-952.0,111.0,-1031.6706963900863,M02,OP01,good
-1846.0,-42.0,7.0,44.0,1879.0,1.8165604440789473,-895.0,-101.0,3.0,105.0,964.0,3.075743558114035,-2709.0,-1102.0,-1032.0,-954.0,115.0,-1032.1211794133771,M02,OP01,good
-1901.0,-54.0,9.0,54.0,1834.0,-1.328429175204918,-1108.0,-76.0,3.0,72.0,810.0,0.7129546618852459,-1791.0,-1124.0,-1030.0,-948.0,-349.0,-1032.5390945184427,M02,OP01,good
-1897.0,-62.0,7.0,62.0,1959.0,-0.7935480667372882,-895.0,-66.0,7.0,68.0,1465.0,3.1835606461864407,-1723.0,-1138.0,-1030.0,-933.0,-333.0,-1032.417737023305,M02,OP01,good
-1926.0,-37.0,7.0,39.0,1809.0,2.2833041487068964,-1134.0,-95.0,3.0,99.0,1018.0,3.6359779094827585,-2482.0,-1098.0,-1032.0,-954.0,33.0,-1031.8868366109914,M02,OP01,good
-1807.0,-39.0,7.0,42.0,1940.0,2.2942023026315788,-903.0,-97.0,3.0,101.0,856.0,3.6549993146929824,-2551.0,-1104.0,-1030.0,-954.0,70.0,-1031.5338199013158,M02,OP01,good
-1856.0,-40.0,7.0,40.0,2032.0,1.9586588541666667,-772.0,-103.0,3.0,105.0,874.0,3.656232867324561,-2654.0,-1102.0,-1032.0,-954.0,93.0,-1032.0484169407894,M02,OP01,good
-1928.0,-48.0,7.0,50.0,1916.0,-1.3172725554435485,-884.0,-74.0,3.0,66.0,868.0,-0.5875598538306451,-1836.0,-1124.0,-1030.0,-952.0,-169.0,-1033.0046938004032,M02,OP01,good
-1883.0,-60.0,7.0,58.0,1918.0,-1.2206534692796611,-1216.0,-74.0,3.0,74.0,1274.0,1.9464049258474576,-1706.0,-1141.0,-1030.0,-931.0,-320.0,-1032.0442763506355,M02,OP01,good
-1795.0,-39.0,7.0,40.0,1989.0,1.6578433388157894,-794.0,-101.0,1.0,97.0,780.0,2.8020490679824563,-2559.0,-1102.0,-1032.0,-954.0,140.0,-1032.3680955317982,M02,OP01,good
-1944.0,-39.0,5.0,40.0,1903.0,2.271265490301724,-1276.0,-91.0,3.0,91.0,1186.0,4.206122036637931,-2416.0,-1100.0,-1030.0,-956.0,46.0,-1031.7415308459051,M02,OP01,good
-1952.0,-44.0,3.0,44.0,1842.0,0.9851114241803278,-1227.0,-76.0,5.0,80.0,1255.0,3.699154713114754,-1704.0,-1136.0,-1030.0,-938.0,-324.0,-1031.6209496670083,M02,OP01,good
-2225.0,-140.0,5.0,142.0,2252.0,-1.5074318061440677,-1327.0,-206.0,1.0,208.0,1342.0,2.2527145127118646,-2740.0,-1253.0,-1038.0,-821.0,905.0,-1032.8514631885594,M02,OP01,good
-1922.0,-40.0,7.0,42.0,1916.0,2.268983004385965,-944.0,-97.0,1.0,101.0,899.0,3.6569181743421053,-2603.0,-1102.0,-1030.0,-954.0,-27.0,-1031.7960354989036,M02,OP01,good
-1928.0,-40.0,7.0,40.0,1973.0,1.8907791940789473,-886.0,-105.0,3.0,109.0,851.0,3.331534402412281,-2697.0,-1102.0,-1032.0,-954.0,56.0,-1032.0408100328948,M02,OP01,good
-1842.0,-44.0,5.0,42.0,1883.0,0.6830679086538461,-1067.0,-76.0,5.0,76.0,1565.0,3.044005408653846,-1741.0,-1124.0,-1030.0,-948.0,-345.0,-1031.4172475961539,M02,OP01,good
-1850.0,-39.0,5.0,40.0,1862.0,1.7674581962719298,-925.0,-99.0,3.0,99.0,808.0,2.8127741228070176,-2602.0,-1100.0,-1034.0,-954.0,46.0,-1032.370545504386,M02,OP01,good
-2619.0,-216.0,7.0,208.0,2580.0,-2.147375274122807,-1504.0,-263.0,-5.0,247.0,1592.0,-2.135690789473684,-2114.0,-1218.0,-1036.0,-870.0,236.0,-1033.521724232456,M02,OP01,good
-2028.0,-42.0,7.0,42.0,1948.0,1.6886509486607142,-1106.0,-109.0,3.0,111.0,798.0,2.7585972377232144,-2607.0,-1106.0,-1032.0,-948.0,58.0,-1032.205078125,M02,OP01,good
-1920.0,-95.0,3.0,74.0,1983.0,-0.6493983114919355,-1149.0,-80.0,5.0,80.0,901.0,1.0897177419354838,-1741.0,-1128.0,-1034.0,-942.0,-296.0,-1032.8306766633063,M02,OP01,good
-1846.0,-39.0,7.0,40.0,2076.0,1.915662042025862,-817.0,-101.0,3.0,103.0,909.0,3.3982522898706895,-2600.0,-1102.0,-1032.0,-956.0,74.0,-1032.2280778556035,M02,OP01,good
-2170.0,-130.0,7.0,132.0,2086.0,0.3902435302734375,-1465.0,-181.0,5.0,185.0,1344.0,5.2653045654296875,-2580.0,-1229.0,-1036.0,-847.0,681.0,-1031.4060974121094,M02,OP01,good
